2453815.72270575	2.5642736919986415	0.6527010630101987	-8.964929999999999	3027.406977	0.3351742471883136
2454568.52032986	-4.665904395275428	0.7505799519527898	-11.4	3028.010634	0.4082973655198946
2455153.84930939	1.5773591731187302	0.7464883019377314	-5.70426	3038.149242	0.4793011354219584
2455158.83582371	-4.862919957395754	0.7014874730172801	-10.400670000000002	3035.695338	0.445429987159219
2455159.84941534	-3.2782027691256665	0.9450907349412704	-7.79434	3034.986667	0.4925108725321328
2455160.80645137	-3.9087265197053176	0.8236087745822582	-7.19328	3032.102143	0.4495176080851921
2455161.84718657	-2.661600190103332	0.7179301138141523	-8.96654	3036.4061229999998	0.4636674451324839
2455162.84918012	-2.560532756875178	0.8397033538575971	-12.51381	3035.24444	0.4473532317840514
2455164.84053877	-0.766888061228715	0.7725375251366523	-9.129949999999999	3032.084335	0.4141210472320824
2455165.85102828	-3.18190265660542	0.7176981529322292	-11.67391	3038.3894609999998	0.4617110979492603
2455167.83723559	-0.8436380137251727	0.8081189632604383	-9.668909999999999	3039.962858	0.4745380181159557
2455235.70737279	3.545067590076859	0.6959871864724427	-7.40554	3043.9113519999996	0.487918682778039
2455236.81687697	3.2617076078122667	1.0515339923589064	-6.4946600000000005	3039.212257	0.490627380345601
2455276.58059067	-3.3467151937065704	1.0183996489723535	-5.52474	3034.643818	0.4317152031327344
2455277.66631643	0	0.5956435228392458	-7.8266599999999995	3036.469333	0.3896527712747683
2455278.60063426	0.1919894263850994	0.9886680885710002	-7.2797	3026.9442780000004	0.5141568027097788
2455279.59502971	-1.283601534333488	1.4067938493663192	-5.45479	3041.9811449999997	0.4128246631659367
2455280.64311393	-2.378759174018519	0.9651138248363346	-11.87083	3038.3782199999996	0.4731228078062738
2455281.58934909	-2.08743283602345	0.985871975091953	-5.85743	3035.226137	0.4027176393662736
2455282.57659995	1.1308514338247253	0.9796449973011103	-10.44518	3032.512114	0.490237383101943
2455283.59787595	-2.582414931712904	1.205689831342797	-6.16861	3037.927213	0.4243128549999659
2455284.61381528	-4.151129662971195	0.6842303663320275	-4.12071	3036.42011	0.5165328478613049
2455304.57219268	1.9211717476622652	1.744497841649981	-10.70827	2995.062186	5.08641212858959
2455306.55337027	4.429582278192805	0.6667213535239482	-9.2879	3030.1723890000003	0.4270814468476816
2455308.52132801	6.502874666963307	0.7175574745347697	-10.0579	3033.249519	0.4751223700136348
2455309.5332263	11.233849022382302	0.6455322406673087	-10.80895	3037.2465580000003	0.4834979855570316
2455574.83919123	0.6884998999630496	0.8434691240991475	-6.9069400000000005	3045.625087	0.5084413484248597
2455592.79675106	5.879186639066255	0.7415242003715132	-7.6479099999999995	3037.359639	0.585243856160325
2455611.66534911	0.9097554503317715	0.7753661229819554	-5.29701	3034.301219	0.453108650033868
2455615.6462374	-2.350962635277849	0.7373736537518496	-6.90208	3035.777553	0.3887358774868674
2455619.64051706	3.1464750225137195	0.8972462591284248	-11.33346	3036.402046	0.4372887953625091
2455631.68457097	3.652824926147394	1.1805373486182007	-7.17359	3031.991091	0.449261457903004
2455640.62115961	6.399145069164938	1.2030259100438994	-4.86907	3037.3080959999998	0.4169573027340153
2455655.47862494	5.135285392251874	0.787599730727505	-9.407810000000001	3033.7186819999997	0.4516451508766105
2455672.60076646	-1.9132486067879502	0.9160250497702562	-8.99288	3037.953339	0.5016997208579876
2455681.55315661	0.0827514384598274	1.0480402882228763	-8.445130000000001	3037.9300329999996	0.4984741110651457
2456309.81889301	-4.555020169370967	0.9264112291515872	-10.29741	3042.850122	0.2429431738422488
2456310.80970729	-0.1737240219754692	0.9435460161832128	-10.559600000000001	3037.73868	0.2388431035500612
2456311.77746371	4.804089818243343	1.172804164429615	-13.79964	3036.173611	0.3819984042698544
#2456314.84553693	0.6419276592105954	3.956175775945622	-2.29868	3033.7919530000004	-0.209669792396964
2456315.66166152	3.001480589982453	1.6124209120791053	-6.52525	3026.586484	0.3180794811702252
2456318.7561562	-1.7594376462079497	1.1063121419838047	-8.3673	3030.747444	0.2864071974943213
2456322.7683567	4.1729432513654565	1.0070140404745889	-10.59111	3037.7557770000003	0.3314431598971306
2456324.81871547	1.4337000822504553	1.106722016040047	-10.573920000000001	3033.561582	0.3240660794417855
2456329.75616248	-0.6289617094287336	1.1400550259793498	-8.28936	3026.714291	0.4045428204254065
2456330.82386274	-0.6967458455809299	1.094026664202114	-7.439570000000001	3029.018824	0.3947708012082792
2456331.82467331	0.6124667167301865	1.1934775049103719	-7.84416	3027.6187120000004	0.5174244750619231
2456334.80213073	1.0412190895844327	1.1193757629309127	-6.95827	3030.2055330000003	0.5519436272939408
2456336.79233844	-3.2090726780450467	0.9948240884139806	-7.94523	3030.681087	0.4147539332417701
